Id,Label,timeset,frequency,type,Degree,Weighted Degree,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,eigencentrality
Chemin de traverse,Chemin de traverse,,2,Titel,2,2,0,21,0.122607,0.131396,0.000053,0,0,0.027163
Richard Coyle,Richard Coyle,,2,Schauspieler,2,2,0,22,0.103803,0.109845,0.000159,0,0,0.006248
Incontrolable,Incontrolable,,2,Titel,2,2,0,21,0.120021,0.128525,0.000036,0,0,0.026298
Three idiots,Three idiots,,2,Titel,2,2,0,25,0.084321,0.08744,0.000053,0,0,0.004062
Kurt KrÃ¶mer,Kurt KrÃ¶mer,,2,Schauspieler,2,2,0,20,0.107596,0.112937,0.00004,0,0,0.011705
Madhavan,Madhavan,,2,Schauspieler,2,2,0,24,0.092143,0.096358,0.000363,0,0,0.008142
Huma Qureshi,Huma Qureshi,,2,Schauspieler,2,2,0,22,0.110092,0.116233,0.000054,0,0,0.008434
Fools Rush in,Fools Rush in,,2,Titel,2,2,0,21,0.126425,0.137127,0.000021,0,0,0.036789
Manuel Camacho,Manuel Camacho,,2,Schauspieler,2,2,0,20,0.122733,0.129616,0.000211,0,0,0.012646
Atmen Kelif,Atmen Kelif,,2,Schauspieler,2,2,0,22,0.116836,0.124632,0.000005,0,0,0.013838
Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,,2,Titel,2,2,0,21,0.130498,0.142665,0.000071,0,0,0.06671
Kris Wu,Kris Wu,,2,Schauspieler,2,2,0,20,0.126754,0.135861,0.000188,0,0,0.022888
Kai Wiesinger,Kai Wiesinger,,2,Schauspieler,2,2,0,24,0.082694,0.085118,0.000053,0,0,0.004783
Ali Catalbas,Ali Catalbas,,2,Schauspieler,2,2,0,24,0.074261,0.076435,0.000036,0,0,0.007639
The Bone Collector,The Bone Collector,,2,Titel,2,2,0,21,0.124773,0.135159,0.000053,0,0,0.034891
Matthias Habich,Matthias Habich,,2,Schauspieler,2,2,0,20,0.129317,0.138666,0.000234,0,0,0.022939
Nicolas Rosat,Nicolas Rosat,,2,Schauspieler,2,2,0,22,0.100574,0.105628,0.000076,0,0,0.009831
Kisten Dunst,Kisten Dunst,,2,Schauspieler,2,2,0,20,0.118793,0.127366,0.000027,0,0,0.013789
Richard Cabral,Richard Cabral,,2,Schauspieler,2,2,0,22,0.109936,0.11665,0.000212,0,0,0.011669
"Yours, Mine and Ours","Yours, Mine and Ours",,2,Titel,2,2,0,21,0.127374,0.138615,0.000035,0,0,0.045692
Julia Louis-Dreyfus,Julia Louis-Dreyfus,,2,Schauspieler,2,2,0,20,0.121132,0.130898,0.000009,0,0,0.018972
Per Christian Ellefsen,Per Christian Ellefsen,,2,Schauspieler,2,2,0,24,0.08445,0.087196,0.000212,0,0,0.005763
Mr. Reliable,Mr. Reliable,,2,Titel,2,2,0,23,0.091251,0.094484,0.000001,0,0,0.005357
Robert Capron,Robert Capron,,2,Schauspieler,2,2,0,22,0.109187,0.115566,0.000117,0,0,0.008413
Roman Lochmann,Roman Lochmann,,2,Schauspieler,2,2,280,2,0.625,0.7,0,0,0,0.00535
Abbey Lee,Abbey Lee,,2,Schauspieler,2,2,0,20,0.123266,0.132783,0.000015,0,0,0.021902
Germano Porta,Germano Porta,,2,Schauspieler,2,2,222,4,0.4,0.493056,0,0,0,0.007323
DMX,DMX,,2,Schauspieler,2,2,0,22,0.111666,0.118846,0.000014,0,0,0.014697
Zhang Ziyi,Zhang Ziyi,,2,Schauspieler,2,2,0,24,0.107491,0.11394,0.000053,0,0,0.009166
Go,Go,,2,Titel,2,2,0,21,0.126316,0.135145,0.000021,0,0,0.020767
JÃ¶rg Reichlin,JÃ¶rg Reichlin,,2,Schauspieler,2,2,0,24,0.076043,0.07813,0.000212,0,0,0.00597
Christoph Bach,Christoph Bach,,2,Schauspieler,2,2,0,24,0.088805,0.092139,0.000038,0,0,0.007042
Greg Bryk,Greg Bryk,,2,Schauspieler,2,2,0,20,0.12875,0.137368,0.000099,0,0,0.01885
Taalaikan Abazova,Taalaikan Abazova,,2,Schauspieler,2,2,585,2,0.583333,0.642857,0,0,0,0.005656
Nice People,Nice People,,2,Titel,2,2,1165,1,1,1,0,0,0,0.003207
Alle Anderen,Alle Anderen,,2,Titel,2,2,0,19,0.124766,0.132268,0.000146,0,0,0.021953
Morena Baccarin,Morena Baccarin,,2,Schauspieler,2,2,0,20,0.118872,0.127252,0.000004,0,0,0.018842
Der BÃ¤r in mir,Der BÃ¤r in mir,,2,Titel,2,2,1166,1,1,1,0,0,0,0.003207
Life on earth (sokolo),Life on earth (sokolo),,2,Titel,2,2,1167,1,1,1,0,0,0,0.003207
Geraldine James,Geraldine James,,2,Schauspieler,2,2,0,20,0.123615,0.13179,0.000027,0,0,0.015134
The Thomas Crown Affair,The Thomas Crown Affair,,2,Titel,2,2,0,21,0.129445,0.140807,0.000055,0,0,0.048327
Hape Kerkeling,Hape Kerkeling,,2,Schauspieler,2,2,0,22,0.102091,0.106453,0.000021,0,0,0.007513
Nursel KÃ¶se,Nursel KÃ¶se,,2,Schauspieler,2,2,0,24,0.07212,0.074006,0.000212,0,0,0.007222
Sumru Yavrucuk,Sumru Yavrucuk,,2,Schauspieler,2,2,0,26,0.061369,0.062798,0.000125,0,0,0.005856
Two Girls in Love,Two Girls in Love,,2,Titel,2,2,1168,1,1,1,0,0,0,0.003207
Patrick Bosso,Patrick Bosso,,2,Schauspieler,2,2,0,22,0.110721,0.117529,0.000159,0,0,0.0115
A Time for drunken horses,A Time for drunken horses,,2,Titel,2,2,1169,1,1,1,0,0,0,0.003207
Jochen Nickel,Jochen Nickel,,2,Schauspieler,2,2,0,22,0.102517,0.106853,0.000033,0,0,0.006051
Les Enfants du siecle,Les Enfants du siecle,,2,Titel,2,2,0,19,0.139002,0.150747,0.00012,0,0,0.073435
Up,Up,,2,Titel,2,2,0,21,0.099049,0.103822,0.000053,0,0,0.004093
Maurizio Donadoni,Maurizio Donadoni,,2,Schauspieler,2,2,0,20,0.124499,0.131624,0.000047,0,0,0.01379
Jennifer Coolidge,Jennifer Coolidge,,2,Schauspieler,2,2,0,20,0.119316,0.128193,0.000137,0,0,0.015537
Alexander Baluev,Alexander Baluev,,2,Schauspieler,2,2,0,22,0.106862,0.112306,0.00005,0,0,0.00776
Guy Bedos,Guy Bedos,,2,Schauspieler,2,2,0,22,0.115096,0.122425,0.000044,0,0,0.010975
Yasemin Allen,Yasemin Allen,,2,Schauspieler,2,2,0,24,0.072112,0.074325,0.000489,0,0,0.009103
Fiona Gordon,Fiona Gordon,,2,Schauspieler,2,2,0,22,0.104785,0.110489,0.000027,0,0,0.008016
Fatima,Fatima,,2,Titel,2,2,0,21,0.105104,0.109918,0.000053,0,0,0.005476
Pal Sverre Valheim Hagen,Pal Sverre Valheim Hagen,,2,Schauspieler,2,2,0,24,0.098951,0.103462,0.000371,0,0,0.007377
Natasha Richardson,Natasha Richardson,,2,Schauspieler,2,2,0,22,0.111141,0.118104,0.000051,0,0,0.007863
Ruth Wilson,Ruth Wilson,,2,Schauspieler,2,2,0,20,0.11681,0.124122,0.000007,0,0,0.012639
The Lunchbox,The Lunchbox,,2,Titel,2,2,1170,1,1,1,0,0,0,0.003207
Le Jaguar,Le Jaguar,,2,Titel,2,2,0,19,0.137854,0.148809,0.000177,0,0,0.064478
Merci pour le chocolat,Merci pour le chocolat,,2,Titel,2,2,0,21,0.115857,0.123245,0.000053,0,0,0.015891
Julie Nicolet,Julie Nicolet,,2,Schauspieler,2,2,0,22,0.108335,0.114186,0.000065,0,0,0.010513
Dustin Hofmann,Dustin Hofmann,,2,Schauspieler,2,2,0,22,0.121495,0.130492,0.000007,0,0,0.016792
Claudio GioÃ¨,Claudio GioÃ¨,,2,Schauspieler,2,2,0,22,0.101969,0.106722,0.000014,0,0,0.009106
Valerio Sulmoni,Valerio Sulmoni,,2,Schauspieler,2,2,222,4,0.4,0.493056,0,0,0,0.007323
Jesse Garcia,Jesse Garcia,,2,Schauspieler,2,2,0,24,0.09383,0.097843,0.000212,0,0,0.006932
Tyler Posey,Tyler Posey,,2,Schauspieler,2,2,0,22,0.115854,0.123313,0.000371,0,0,0.013335
Little Black Book,Little Black Book,,2,Titel,2,2,0,23,0.113442,0.120746,0.000053,0,0,0.010549
Cole Hauser,Cole Hauser,,2,Schauspieler,2,2,0,22,0.12496,0.132992,0.000066,0,0,0.023153
Taapsee Pannu,Taapsee Pannu,,2,Schauspieler,2,2,0,22,0.101767,0.106934,0.000021,0,0,0.007514
Jean-Quentin ChÃ¢telain,Jean-Quentin ChÃ¢telain,,2,Schauspieler,2,2,0,22,0.111164,0.118315,0.000212,0,0,0.01372
Barbara Cabrita,Barbara Cabrita,,2,Schauspieler,2,2,0,22,0.109139,0.115572,0.000008,0,0,0.012317
Presenting Princess Shaw,Presenting Princess Shaw,,2,Titel,2,2,1171,1,1,1,0,0,0,0.003207
Aras Bulut Iynemli,Aras Bulut Iynemli,,2,Schauspieler,2,2,0,28,0.059063,0.060323,0.000041,0,0,0.005855
Antonella Attili,Antonella Attili,,2,Schauspieler,2,2,0,18,0.116463,0.122869,0.000207,0,0,0.013841
Gaia Weiss,Gaia Weiss,,2,Schauspieler,2,2,0,22,0.109546,0.115919,0.00003,0,0,0.010129
Roland Vouilloz,Roland Vouilloz,,2,Schauspieler,2,2,0,22,0.10967,0.115443,0.000053,0,0,0.009621
Natacha Regnier,Natacha Regnier,,2,Schauspieler,2,2,0,22,0.11092,0.117066,0.000011,0,0,0.009744
Julia Dufvenius,Julia Dufvenius,,2,Schauspieler,2,2,111,2,0.555556,0.6,0,0,0,0.00722
The First day,The First day,,2,Titel,2,2,0,23,0.102346,0.107569,0.000053,0,0,0.004071
Debarquement immediat!,Debarquement immediat!,,2,Titel,2,2,0,21,0.10841,0.114389,0.000015,0,0,0.010399
Deborah Unger,Deborah Unger,,2,Schauspieler,2,2,0,20,0.121819,0.130562,0.000019,0,0,0.015869
Arno Frisch,Arno Frisch,,2,Schauspieler,2,2,0,22,0.114138,0.120633,0.000043,0,0,0.011274
Felix Hellmann,Felix Hellmann,,2,Schauspieler,2,2,0,22,0.092473,0.096276,0.000265,0,0,0.006677
Voices: Adam Sandler,Voices: Adam Sandler,,2,Schauspieler,2,2,0,20,0.118683,0.125962,0.000004,0,0,0.013424
Irina Gorbacheva,Irina Gorbacheva,,2,Schauspieler,2,2,0,24,0.096711,0.100823,0.00004,0,0,0.007407
Hubert KoundÃ©,Hubert KoundÃ©,,2,Schauspieler,2,2,0,22,0.10648,0.111529,0.000265,0,0,0.007095
Chad Michael Murray,Chad Michael Murray,,2,Schauspieler,2,2,0,24,0.108258,0.115221,0.000071,0,0,0.007917
My Little Pony: The Movie,My Little Pony: The Movie,,2,Titel,2,2,0,21,0.131925,0.143704,0.000035,0,0,0.052365
Robinson Stevenin,Robinson Stevenin,,2,Schauspieler,2,2,0,22,0.11462,0.122247,0.000085,0,0,0.013688
Diouc Koma,Diouc Koma,,2,Schauspieler,2,2,0,22,0.10964,0.116499,0.000424,0,0,0.012963
The Santa Clause 3,The Santa Clause 3,,2,Titel,2,2,0,23,0.117319,0.125678,0.000011,0,0,0.015562
Where the Money Is,Where the Money Is,,2,Titel,2,2,0,23,0.116206,0.124248,0.000004,0,0,0.00979
Kevin Sorbo,Kevin Sorbo,,2,Schauspieler,2,2,0,24,0.095092,0.099626,0.000011,0,0,0.005936
Grace Gummer,Grace Gummer,,2,Schauspieler,2,2,0,20,0.12317,0.132356,0.000018,0,0,0.020048
Shrooms,Shrooms,,2,Titel,2,2,1172,1,1,1,0,0,0,0.003207
Charles Dutton,Charles Dutton,,2,Schauspieler,2,2,0,22,0.121709,0.130165,0.000043,0,0,0.015103
Mon fils a moi,Mon fils a moi,,2,Titel,2,2,0,21,0.126676,0.13702,0.000053,0,0,0.056517
Albert Delpy,Albert Delpy,,2,Schauspieler,2,2,0,20,0.118496,0.126539,0.000039,0,0,0.019382
The Spy Who Shagged Me,The Spy Who Shagged Me,,2,Titel,2,2,0,21,0.119041,0.127939,0.000009,0,0,0.014999
Graciela Borges,Graciela Borges,,2,Schauspieler,2,2,0,26,0.0807,0.083219,0,0,0,0.007131
Robert Gustafsson,Robert Gustafsson,,2,Schauspieler,2,2,20,2,0.555556,0.6,0,0,0,0.008818
Maciej Stuhr,Maciej Stuhr,,2,Schauspieler,2,2,844,2,0.625,0.7,0,0,0,0.004653
Existenz,Existenz,,2,Titel,2,2,0,21,0.134341,0.147204,0.000087,0,0,0.076991
Valerio Aprea,Valerio Aprea,,2,Schauspieler,2,2,0,20,0.094509,0.098235,0.000002,0,0,0.009652
Monty Spinnerratz,Monty Spinnerratz,,2,Titel,2,2,0,21,0.105048,0.110134,0.000038,0,0,0.004922
Daft punk's electroma,Daft punk's electroma,,2,Titel,2,2,1173,1,1,1,0,0,0,0.003207
Heinrich Schafmeister,Heinrich Schafmeister,,2,Schauspieler,2,2,0,20,0.109856,0.115645,0.000036,0,0,0.011963
Tais-toi,Tais-toi,,2,Titel,2,2,0,19,0.145487,0.158816,0.000451,0,0,0.156612
Luana Piovani,Luana Piovani,,2,Schauspieler,2,2,0,24,0.092857,0.096828,0.000159,0,0,0.006294
Anamaria Marinca,Anamaria Marinca,,2,Schauspieler,2,2,0,24,0.100213,0.104897,0.000091,0,0,0.008881
Galaxy Quest,Galaxy Quest,,2,Titel,2,2,0,21,0.126688,0.137281,0.000067,0,0,0.038618
Goodbey mr zeus,Goodbey mr zeus,,2,Titel,2,2,0,23,0.078393,0.080581,0.000053,0,0,0.003966
Nordrand,Nordrand,,2,Titel,2,2,0,23,0.094764,0.098231,0.000053,0,0,0.004151
Hollywood Homicide,Hollywood Homicide,,2,Titel,2,2,0,21,0.128891,0.139536,0.000032,0,0,0.040807
Elodie Yung,Elodie Yung,,2,Schauspieler,2,2,0,22,0.129225,0.13935,0.000509,0,0,0.027903
Victor Rasuk,Victor Rasuk,,2,Schauspieler,2,2,0,24,0.093865,0.098086,0.000159,0,0,0.007438
Breckin Meyer,Breckin Meyer,,2,Schauspieler,2,2,0,22,0.113609,0.120228,0.000026,0,0,0.009759
Henri cartier-bresson - biographie eines blicks,Henri cartier-bresson - biographie eines blicks,,2,Titel,2,2,1174,1,1,1,0,0,0,0.003207
Marie Matheron,Marie Matheron,,2,Schauspieler,2,2,0,22,0.111378,0.117836,0.000067,0,0,0.012271
Beren Tuna,Beren Tuna,,2,Schauspieler,2,2,0,20,0.096056,0.099822,0.000265,0,0,0.008294
Amine Ennaji,Amine Ennaji,,2,Schauspieler,2,2,0,24,0.100897,0.105409,0.000054,0,0,0.007021
Un Giorno speciale,Un Giorno speciale,,2,Titel,2,2,1175,1,1,1,0,0,0,0.003207
The Substitute,The Substitute,,2,Titel,2,2,0,23,0.111144,0.118174,0.000017,0,0,0.008302
Durul Bazan,Durul Bazan,,2,Schauspieler,2,2,0,24,0.075776,0.078175,0.000021,0,0,0.006866
Tim Bergmann,Tim Bergmann,,2,Schauspieler,2,2,0,22,0.092594,0.095782,0.000159,0,0,0.005369
Dashmir Ristemi,Dashmir Ristemi,,2,Schauspieler,2,2,0,24,0.086208,0.089094,0.000013,0,0,0.005607
Julieta Diaz,Julieta Diaz,,2,Schauspieler,2,2,0,26,0.080706,0.083243,0.000424,0,0,0.006608
Steven Waddington,Steven Waddington,,2,Schauspieler,2,2,0,18,0.128692,0.137289,0.000034,0,0,0.019584
Karine Teles,Karine Teles,,2,Schauspieler,2,2,0,28,0.065686,0.067078,0.000212,0,0,0.005758
Toy Story,Toy Story,,2,Titel,2,2,1176,1,1,1,0,0,0,0.003207
Nezha Rahil,Nezha Rahil,,2,Schauspieler,2,2,364,6,0.342105,0.457692,0,0,0,0.005759
Steven Wright,Steven Wright,,2,Schauspieler,2,2,0,20,0.123966,0.132421,0.000033,0,0,0.017506
Ana de la Reguera,Ana de la Reguera,,2,Schauspieler,2,2,0,22,0.11256,0.11978,0.000052,0,0,0.010026
Ellen Dorrit Petersen,Ellen Dorrit Petersen,,2,Schauspieler,2,2,0,24,0.09896,0.103512,0.000088,0,0,0.00912
Blue Note - a Story of Modern Jazz,Blue Note - a Story of Modern Jazz,,2,Titel,2,2,1177,1,1,1,0,0,0,0.003207
Luis Ziembrowski,Luis Ziembrowski,,2,Schauspieler,2,2,0,24,0.083054,0.085597,0.000212,0,0,0.006904
Felipe Castro,Felipe Castro,,2,Schauspieler,2,2,0,20,0.110448,0.115976,0.000158,0,0,0.009076
My Big Fat Greek Wedding,My Big Fat Greek Wedding,,2,Titel,2,2,1178,1,1,1,0,0,0,0.003207
Liebe Mauer,Liebe Mauer,,2,Titel,2,2,0,21,0.10006,0.104283,0.00053,0,0,0.006299
Sur mes levres,Sur mes levres,,2,Titel,2,2,0,21,0.138439,0.150177,0.000199,0,0,0.074468
Sina Tkotsch,Sina Tkotsch,,2,Schauspieler,2,2,0,22,0.097333,0.101102,0.000159,0,0,0.006466
Hei ma - a mongolian tale,Hei ma - a mongolian tale,,2,Titel,2,2,1179,1,1,1,0,0,0,0.003207
Hitch,Hitch,,2,Titel,2,2,0,21,0.130694,0.141654,0.000046,0,0,0.044627
Vidocq,Vidocq,,2,Titel,2,2,0,21,0.143814,0.156885,0.00024,0,0,0.152613
Stimmen von Klaus BÃ¼chner,Stimmen von Klaus BÃ¼chner,,2,Schauspieler,2,2,1058,2,0.625,0.7,0,0,0,0.004653
Maria de Medeiros,Maria de Medeiros,,2,Schauspieler,2,2,0,22,0.10642,0.11172,0.000036,0,0,0.005402
Brad Dourif,Brad Dourif,,2,Schauspieler,2,2,0,20,0.119516,0.126955,0.000093,0,0,0.017284
Peter O'Toole,Peter O'Toole,,2,Schauspieler,2,2,0,20,0.129641,0.13837,0.000212,0,0,0.021314
James Russo,James Russo,,2,Schauspieler,2,2,0,22,0.122744,0.132424,0.000013,0,0,0.022168
Celyn Jones,Celyn Jones,,2,Schauspieler,2,2,0,20,0.127618,0.135471,0.000061,0,0,0.017099
Gustav-Peter WÃ¶hler,Gustav-Peter WÃ¶hler,,2,Schauspieler,2,2,0,20,0.111353,0.117349,0.000017,0,0,0.010988
Ibrahim Celikkol,Ibrahim Celikkol,,2,Schauspieler,2,2,0,20,0.094826,0.098097,0.000558,0,0,0.00602
Ethan Embry,Ethan Embry,,2,Schauspieler,2,2,0,20,0.120967,0.129214,0.000144,0,0,0.015844
Peter Schneider,Peter Schneider,,2,Schauspieler,2,2,0,20,0.110691,0.116481,0.000031,0,0,0.012392
Krippendorf's Tribe,Krippendorf's Tribe,,2,Titel,2,2,0,23,0.119446,0.128178,0.000012,0,0,0.012708
Ben Forster,Ben Forster,,2,Schauspieler,2,2,0,22,0.124474,0.135205,0.000006,0,0,0.024733
Paul Hogan,Paul Hogan,,2,Schauspieler,2,2,0,22,0.109407,0.115638,0.000106,0,0,0.006467
Jean Dell,Jean Dell,,2,Schauspieler,2,2,0,22,0.114291,0.121955,0.000009,0,0,0.014041
Species 2,Species 2,,2,Titel,2,2,0,23,0.11568,0.123423,0.000015,0,0,0.011308
"Buongiorno, notte","Buongiorno, notte",,2,Titel,2,2,0,21,0.113219,0.119625,0.000041,0,0,0.013782
AndrÃ© Benjamin,AndrÃ© Benjamin,,2,Schauspieler,2,2,0,22,0.117832,0.12689,0.000007,0,0,0.016534
Vaniglia e cioccolato,Vaniglia e cioccolato,,2,Titel,2,2,0,25,0.082643,0.085465,0.000053,0,0,0.003857
Devrim Evin,Devrim Evin,,2,Schauspieler,2,2,0,22,0.080465,0.082916,0.000075,0,0,0.007102
Hanna Binke,Hanna Binke,,2,Schauspieler,2,2,0,20,0.096022,0.1,0.000002,0,0,0.010457
Oliver Masucci,Oliver Masucci,,2,Schauspieler,2,2,0,20,0.104858,0.110038,0.000025,0,0,0.008726
Les clefs de bagnole,Les clefs de bagnole,,2,Titel,2,2,0,25,0.08131,0.083822,0.000053,0,0,0.003858
Crimson gold,Crimson gold,,2,Titel,2,2,1180,1,1,1,0,0,0,0.003207
Une Chienne catalane,Une Chienne catalane,,2,Titel,2,2,1181,1,1,1,0,0,0,0.003207
Jean-Baptiste Maunier,Jean-Baptiste Maunier,,2,Schauspieler,2,2,0,22,0.117543,0.125292,0.00004,0,0,0.016575
Daniel Kaluuya,Daniel Kaluuya,,2,Schauspieler,2,2,0,22,0.112909,0.119976,0.000053,0,0,0.008322
Unforgetable,Unforgetable,,2,Titel,2,2,0,21,0.125076,0.134833,0.000016,0,0,0.025087
Lise et AndrÃ©,Lise et AndrÃ©,,2,Titel,2,2,0,21,0.118294,0.125637,0.000025,0,0,0.014185
Pascal Elbe,Pascal Elbe,,2,Schauspieler,2,2,0,22,0.099867,0.10462,0.000159,0,0,0.006166
Angus Sampson,Angus Sampson,,2,Schauspieler,2,2,0,22,0.117081,0.125386,0.000149,0,0,0.017958
Henry Winkler,Henry Winkler,,2,Schauspieler,2,2,0,20,0.120527,0.129433,0.000005,0,0,0.017712
Bin-jip,Bin-jip,,2,Titel,2,2,1182,1,1,1,0,0,0,0.003207
The Recruit,The Recruit,,2,Titel,2,2,0,21,0.133189,0.145803,0.000059,0,0,0.068287
GÃ¶tz George,GÃ¶tz George,,2,Schauspieler,2,2,0,20,0.111347,0.117112,0.000011,0,0,0.010465
Marc Susini,Marc Susini,,2,Schauspieler,2,2,0,24,0.101303,0.105602,0.000212,0,0,0.007773
The Guardian,The Guardian,,2,Titel,2,2,0,21,0.12257,0.13165,0.000053,0,0,0.022377
Jimmy O. Yang,Jimmy O. Yang,,2,Schauspieler,2,2,0,22,0.121455,0.130416,0.000027,0,0,0.017707
Olivier BarthÃ©lÃ©my,Olivier BarthÃ©lÃ©my,,2,Schauspieler,2,2,0,20,0.125443,0.133079,0.000047,0,0,0.017525
Alexander SkarsgÃ¥rd,Alexander SkarsgÃ¥rd,,2,Schauspieler,2,2,0,22,0.126189,0.135588,0.000072,0,0,0.022267
Pret a tout,Pret a tout,,2,Titel,2,2,0,21,0.097822,0.10235,0.000053,0,0,0.00443
Mariah Carey,Mariah Carey,,2,Schauspieler,2,2,0,24,0.10081,0.106225,0.000212,0,0,0.007258
Kimberly Elise,Kimberly Elise,,2,Schauspieler,2,2,0,22,0.116685,0.124983,0.000028,0,0,0.014229
Colin Farell,Colin Farell,,2,Schauspieler,2,2,0,20,0.12899,0.138104,0.000054,0,0,0.021422
Patrick Huard,Patrick Huard,,2,Schauspieler,2,2,0,22,0.101422,0.106471,0.000007,0,0,0.006619
Armageddon,Armageddon,,2,Titel,2,2,1183,1,1,1,0,0,0,0.003207
Anna and the King,Anna and the King,,2,Titel,2,2,0,21,0.127855,0.136828,0.000018,0,0,0.019324
Patrick Tinsit,Patrick Tinsit,,2,Schauspieler,2,2,0,22,0.11469,0.122095,0.00001,0,0,0.014351
One Missed Call,One Missed Call,,2,Titel,2,2,0,21,0.128389,0.137243,0.000053,0,0,0.020293
Fred Melamed,Fred Melamed,,2,Schauspieler,2,2,15,4,0.428571,0.505556,0,0,0,0.007904
Taika Waititi,Taika Waititi,,2,Schauspieler,2,2,0,20,0.122232,0.131242,0.000098,0,0,0.018831
Elisha Cuthbert,Elisha Cuthbert,,2,Schauspieler,2,2,0,22,0.109938,0.116537,0.00009,0,0,0.007503
When the Light Comes,When the Light Comes,,2,Titel,2,2,1184,1,1,1,0,0,0,0.003207
Taxi pires/besson,Taxi pires/besson,,2,Titel,2,2,0,21,0.105205,0.110173,0.000004,0,0,0.005543
Paola Minaccioni,Paola Minaccioni,,2,Schauspieler,2,2,0,20,0.108216,0.113708,0.000099,0,0,0.010982
Francesco Casisa,Francesco Casisa,,2,Schauspieler,2,2,0,20,0.119055,0.125822,0.000017,0,0,0.01105
Oguzhan Koc,Oguzhan Koc,,2,Schauspieler,2,2,0,26,0.066042,0.068039,0.000025,0,0,0.008135
Score: A Film Music Documentary,Score: A Film Music Documentary,,2,Titel,2,2,0,23,0.106182,0.111625,0.000053,0,0,0.004348
Lodovica Comello,Lodovica Comello,,2,Schauspieler,2,2,0,22,0.093863,0.097798,0,0,0,0.013768
Lost Place,Lost Place,,2,Titel,2,2,0,21,0.11436,0.121055,0.000039,0,0,0.016348
Gigio Alberti,Gigio Alberti,,2,Schauspieler,2,2,0,20,0.104463,0.109208,0.000212,0,0,0.008499
Jack Lemmon,Jack Lemmon,,2,Schauspieler,2,2,0,22,0.108615,0.114087,0.00001,0,0,0.005974
Gbenga Akinnagbe,Gbenga Akinnagbe,,2,Schauspieler,2,2,0,22,0.102576,0.107746,0.000124,0,0,0.008274
Johanna ter Steege,Johanna ter Steege,,2,Schauspieler,2,2,0,22,0.094914,0.098601,0.00009,0,0,0.006103
Lauras Stern und die Traummonster,Lauras Stern und die Traummonster,,2,Titel,2,2,1185,1,1,1,0,0,0,0.003207
Laura Ramsey,Laura Ramsey,,2,Schauspieler,2,2,0,22,0.116103,0.123967,0.000159,0,0,0.010308
Palestine Stereo - Falastine stereo,Palestine Stereo - Falastine stereo,,2,Titel,2,2,1186,1,1,1,0,0,0,0.003207
Marie-Louise Parker,Marie-Louise Parker,,2,Schauspieler,2,2,0,22,0.130224,0.141711,0.000011,0,0,0.035796
JosÃ© Dumont,JosÃ© Dumont,,2,Schauspieler,2,2,0,24,0.101492,0.106978,0.000212,0,0,0.006356
Where Is Kyra?,Where Is Kyra?,,2,Titel,2,2,0,21,0.13125,0.141799,0.000038,0,0,0.041605
Olivier Gournet,Olivier Gournet,,2,Schauspieler,2,2,0,20,0.122089,0.1302,0.000009,0,0,0.014503
Extraordinary Measures,Extraordinary Measures,,2,Titel,2,2,0,21,0.129776,0.140651,0.000078,0,0,0.050506
Vladimir Vdovichenkov,Vladimir Vdovichenkov,,2,Schauspieler,2,2,210,4,0.44,0.530303,0,0,0,0.006276
Norman Reedus,Norman Reedus,,2,Schauspieler,2,2,0,20,0.124987,0.134887,0.00001,0,0,0.021644
Fanfan la tulipe,Fanfan la tulipe,,2,Titel,2,2,0,19,0.133865,0.143484,0.000301,0,0,0.038195
Bernard Bloch,Bernard Bloch,,2,Schauspieler,2,2,0,22,0.11656,0.124409,0.000002,0,0,0.015072
Lavinia Wilson,Lavinia Wilson,,2,Schauspieler,2,2,0,20,0.110795,0.116652,0.00018,0,0,0.012333
Gold Diggers,Gold Diggers,,2,Titel,2,2,0,21,0.122132,0.131202,0.000053,0,0,0.019664
Claudia Michelsen,Claudia Michelsen,,2,Schauspieler,2,2,0,22,0.099717,0.104091,0.000015,0,0,0.007319
Rio sonata,Rio sonata,,2,Titel,2,2,1187,1,1,1,0,0,0,0.003207
BenÃ´it Poelvoorde,BenÃ´it Poelvoorde,,2,Schauspieler,2,2,0,20,0.113051,0.120302,0.00001,0,0,0.013391
Joseph Malerba,Joseph Malerba,,2,Schauspieler,2,2,0,22,0.102455,0.107729,0.000017,0,0,0.00998
GÃ©rald Laroche,GÃ©rald Laroche,,2,Schauspieler,2,2,0,20,0.118293,0.125711,0.000033,0,0,0.013482
Justine Clarke,Justine Clarke,,2,Schauspieler,2,2,260,2,0.5625,0.611111,0,0,0,0.006693
Jack and Rose,Jack and Rose,,2,Titel,2,2,0,21,0.130086,0.140769,0.000022,0,0,0.041324
Caglar Ertugrul,Caglar Ertugrul,,2,Schauspieler,2,2,0,22,0.080553,0.082859,0.000053,0,0,0.006419
Documentary (Dalai Lama),Documentary (Dalai Lama),,2,Schauspieler,2,2,1188,1,1,1,0,0,0,0.003207
Alfonso Santagata,Alfonso Santagata,,2,Schauspieler,2,2,0,22,0.103284,0.107954,0.000011,0,0,0.008511
Bobby Coleman,Bobby Coleman,,2,Schauspieler,2,2,0,22,0.11796,0.12683,0.00005,0,0,0.015421
